"id","name","keyword"
15,"Onderwijs","dank"
15,"Onderwijs","de"
15,"Onderwijs","diagnostische"
15,"Onderwijs","entreeopleiding"
15,"Onderwijs","fixus"
15,"Onderwijs","imago"
15,"Onderwijs","initiatiefnemers"
15,"Onderwijs","jarig"
15,"Onderwijs","kuik"
15,"Onderwijs","leerlingen"
15,"Onderwijs","mbo"
15,"Onderwijs","medewerkers"
15,"Onderwijs","medezeggenschap"
15,"Onderwijs","meenen"
15,"Onderwijs","motie"
15,"Onderwijs","moties"
15,"Onderwijs","numerus"
15,"Onderwijs","onderwijs"
15,"Onderwijs","opleidingen"
15,"Onderwijs","samenwerkingscollege"
15,"Onderwijs","scholen"
15,"Onderwijs","selectie"
15,"Onderwijs","stageplek"
15,"Onderwijs","studenten"
15,"Onderwijs","toets"
15,"Onderwijs","tussentijdse"
15,"Onderwijs","verplichten"
15,"Onderwijs","voorzitter"
15,"Onderwijs","wet"
15,"Onderwijs","wetsvoorstel"
16,"Cultuur en Sport","belangrijkste"
16,"Cultuur en Sport","beleidsplan"
16,"Cultuur en Sport","beroepsonderwijs"
16,"Cultuur en Sport","bestrijden"
16,"Cultuur en Sport","doping"
16,"Cultuur en Sport","het"
16,"Cultuur en Sport","imago"
16,"Cultuur en Sport","mbo"
16,"Cultuur en Sport","medewerkers"
16,"Cultuur en Sport","medezeggenschap"
16,"Cultuur en Sport","onderwijs"
16,"Cultuur en Sport","opleidingen"
16,"Cultuur en Sport","samenwerkingscollege"
16,"Cultuur en Sport","spel"
16,"Cultuur en Sport","sport"
16,"Cultuur en Sport","studenten"
16,"Cultuur en Sport","vaak"
16,"Cultuur en Sport","vals"
16,"Cultuur en Sport","wet"
16,"Cultuur en Sport","wetsvoorstel"
17,"Stemming","28286"
17,"Stemming","290"
17,"Stemming","31288"
17,"Stemming","31289"
17,"Stemming","31839"
17,"Stemming","32847"
17,"Stemming","33529"
17,"Stemming","33592"
17,"Stemming","34775"
17,"Stemming","359"
17,"Stemming","408"
17,"Stemming","50plus"
17,"Stemming","610"
17,"Stemming","611"
17,"Stemming","875"
17,"Stemming","967"
17,"Stemming","aangenomen"
17,"Stemming","aanneming"
17,"Stemming","afhandeling"
17,"Stemming","algemene"
17,"Stemming","amendement"
17,"Stemming","arissen"
17,"Stemming","autonomie"
17,"Stemming","beschouwd"
17,"Stemming","besloten"
17,"Stemming","christenunie"
17,"Stemming","constateer"
17,"Stemming","constaterende"
17,"Stemming","daartoe"
17,"Stemming","denk"
17,"Stemming","ertegen"
17,"Stemming","eustatius"
17,"Stemming","fractie"
17,"Stemming","fracties"
17,"Stemming","fvd"
17,"Stemming","geacht"
17,"Stemming","gestemd"
17,"Stemming","gewijzigde"
17,"Stemming","groenlinks"
17,"Stemming","haag"
17,"Stemming","houden"
17,"Stemming","ik"
17,"Stemming","jongeren"
17,"Stemming","jongerenplatform"
17,"Stemming","leden"
17,"Stemming","meenen"
17,"Stemming","mijnbouwschade"
17,"Stemming","motie"
17,"Stemming","nader"
17,"Stemming","nr"
17,"Stemming","ondertekend"
17,"Stemming","ontmanteld"
17,"Stemming","op"
17,"Stemming","overgenomen"
17,"Stemming","overige"
17,"Stemming","positie"
17,"Stemming","pvda"
17,"Stemming","pvdd"
17,"Stemming","pvv"
17,"Stemming","raemakers"
17,"Stemming","rijksbeleid"
17,"Stemming","schadeprotocol"
17,"Stemming","ser"
17,"Stemming","sgp"
17,"Stemming","sint"
17,"Stemming","sp"
17,"Stemming","spoedprocedure"
17,"Stemming","stel"
17,"Stemming","stemmen"
17,"Stemming","stemmingen"
17,"Stemming","stemverklaring"
17,"Stemming","taakverwaarlozing"
17,"Stemming","teruggegaan"
17,"Stemming","verwerping"
17,"Stemming","verworpen"
17,"Stemming","verzoek"
17,"Stemming","voorkomende"
17,"Stemming","vvd"
17,"Stemming","wassenberg"
17,"Stemming","wenst"
17,"Stemming","wetsvoorstel"
17,"Stemming","xv"
17,"Stemming","zdil"
17,"Stemming","zekerheid"
17,"Stemming","zodat"
18,"Defensie en Veiligheid","dna"
18,"Defensie en Veiligheid","gedetineerden"
18,"Defensie en Veiligheid","hechtenis"
18,"Defensie en Veiligheid","iedere"
18,"Defensie en Veiligheid","jeugdbescherming"
18,"Defensie en Veiligheid","maatregel"
18,"Defensie en Veiligheid","materiaal"
18,"Defensie en Veiligheid","minister"
18,"Defensie en Veiligheid","penitentiaire"
18,"Defensie en Veiligheid","pleidooien"
18,"Defensie en Veiligheid","raad"
18,"Defensie en Veiligheid","rapport"
18,"Defensie en Veiligheid","strafrechtelijke"
18,"Defensie en Veiligheid","strafrechtstoepassing"
18,"Defensie en Veiligheid","tekortschieten"
18,"Defensie en Veiligheid","terreurverdachten"
18,"Defensie en Veiligheid","terrorisme"
18,"Defensie en Veiligheid","terroristische"
18,"Defensie en Veiligheid","voorlopige"
18,"Defensie en Veiligheid","zorgelijk"
19,"Wonen","beckerman"
19,"Wonen","drempelbedrag"
19,"Wonen","gaswinning"
19,"Wonen","goed"
19,"Wonen","groningen"
19,"Wonen","huurcommissie"
19,"Wonen","huurder"
19,"Wonen","huurders"
19,"Wonen","huurverhogingen"
19,"Wonen","huurverlaging"
19,"Wonen","jan"
19,"Wonen","jong"
19,"Wonen","klimaat"
19,"Wonen","lijkt"
19,"Wonen","meedogenloos"
19,"Wonen","noemt"
19,"Wonen","spreektijden"
19,"Wonen","verhuurder"
19,"Wonen","verhuurders"
19,"Wonen","wederom"
20,"Energy","aarde"
20,"Energy","ballonvaart"
20,"Energy","beckerman"
20,"Energy","egmond"
20,"Energy","elektriciteit"
20,"Energy","energietransitie"
20,"Energy","gas"
20,"Energy","gaswinning"
20,"Energy","groningen"
20,"Energy","gulden"
20,"Energy","heel"
20,"Energy","huizen"
20,"Energy","jan"
20,"Energy","jong"
20,"Energy","klimaat"
20,"Energy","kubieke"
20,"Energy","meedogenloos"
20,"Energy","noemt"
20,"Energy","onze"
20,"Energy","overheid"
20,"Energy","schepping"
20,"Energy","spreektijden"
20,"Energy","vet"
20,"Energy","vierenhalf"
20,"Energy","voortgang"
20,"Energy","we"
20,"Energy","wederom"
21,"Landbouw en Visserij","actieprogramma"
21,"Landbouw en Visserij","beetje"
21,"Landbouw en Visserij","boeren"
21,"Landbouw en Visserij","de"
21,"Landbouw en Visserij","dieren"
21,"Landbouw en Visserij","fruitmachine"
21,"Landbouw en Visserij","futselaar"
21,"Landbouw en Visserij","gaan"
21,"Landbouw en Visserij","gezond"
21,"Landbouw en Visserij","glb"
21,"Landbouw en Visserij","grashoff"
21,"Landbouw en Visserij","grondwater"
21,"Landbouw en Visserij","groot"
21,"Landbouw en Visserij","heer"
21,"Landbouw en Visserij","ik"
21,"Landbouw en Visserij","landbouw"
21,"Landbouw en Visserij","madlener"
21,"Landbouw en Visserij","minister"
21,"Landbouw en Visserij","minuten"
21,"Landbouw en Visserij","motie"
21,"Landbouw en Visserij","onderzoekers"
21,"Landbouw en Visserij","ouwehand"
21,"Landbouw en Visserij","we"
21,"Landbouw en Visserij","wel"
22,"Diplomatiek","dat"
22,"Diplomatiek","discussie"
22,"Diplomatiek","heer"
22,"Diplomatiek","humanitaire"
22,"Diplomatiek","ik"
22,"Diplomatiek","motie"
22,"Diplomatiek","politieke"
22,"Diplomatiek","staaij"
22,"Diplomatiek","unrwa"
22,"Diplomatiek","we"
